"category","changed","text","text_wrong","text_EN","注記"
"アイテム","Yes","流転する砂の軍団旗","変化する砂の旗","Banner of Shifting Sands",
"アイテム","Yes","海賊の目出し兜","海の侵略者のゴーグル付き兜","Sea Raider Goggled Helmet",
"アイテム","No","漁師のモリ","漁師のモリ","Fish Harpoon",
"アイテム","Yes","激情の隊旗","怒りの記章旗","Standard of Rage",
"アイテム","No","火炎壺","火炎壺","Fire Pot",
"アイテム","Yes","無辺の草原の旗印","果てしない草原地帯の引き綱","Tug of the Endless Steppe",
"アイテム","Yes","無骨な毛皮の鞍","ぼろぼろの毛皮の鞍","Rugged Fur Saddle",
"アイテム","Yes","無骨な鞍","ぼろぼろの鞍","Rugged Saddle",
"アイテム","Yes","熊の毛皮","クマの生皮","Bear Pelt",
"アイテム","No","熟練戦士の斧","熟練戦士の斧","Veteran Warrior Axe",
"アイテム","Yes","片手剣","短剣","Short Sword",
"アイテム","Yes","片手髭斧","片手持ちビアードアックス","One Handed Bearded Axe",
"アイテム","No","犬","犬","Dog",
"アイテム","No","狼の頭","狼の頭","Wolf Head",
"アイテム","Yes","狼毛皮のケープ","狼の生皮のケープ","Wolf Pelt Cape",
"アイテム","Yes","猪屠りの旗","ボアベインの旗","Boar Bane Flag",
"アイテム","No","猫","猫","Cat",
"アイテム","No","獅子の刻印のサーベル","獅子の刻印のサーベル","Lion Imprinted Saber",
"アイテム","Yes","環の付いた騎士剣","環の付いた騎士の剣","Arming Sword with Circle",
"アイテム","Yes","略奪者の投擲斧","侵略者の投げ斧","Raider Throwing Axe",
"アイテム","Yes","皇宮衛兵の兜","近衛兵の兜","Palatine Guard Helmet",
"アイテム","No","盗品","盗品","Stolen Goods",
"アイテム","Yes","盗賊の革のフード","盗賊の革製フード","Bandit Leather Hood",
"アイテム","Yes","直刀","ストレートサーベル","Straight Saber",
"アイテム","Yes","盾の壁の軍団旗","盾の壁の旗","Shield Wall Banner",
"アイテム","Yes","短いバギーパンツ","ぶかぶかのトランクス","Baggy Trunks",
"アイテム","Yes","短いビル","ショートビル","Short Bill",
"アイテム","No","短いマント","短いマント","Short Cloak",
"アイテム","Yes","短い戦剣の金細工の革柄","金環装飾の短い戦剣","Gold Bound Short Warsword",
"アイテム","Yes","石の軍団旗","石の旗","Stone Banner",
"アイテム","No","砂漠のヘッドスカーフ","砂漠のヘッドスカーフ","Desert Headscarf",
"アイテム","Yes","砂漠の円盾","砂漠の円形盾","Desert Round Shield",
"アイテム","Yes","砂漠の楕円盾","楕円形の砂漠の盾","Desert Oval Shield",
"アイテム","Yes","砂漠の補強された円盾","強化した砂漠の円形盾","Reinforced Desert Round Shield",
"アイテム","No","砂漠の長剣","砂漠の長剣","Desert Long Sword",
"アイテム","Yes","砂漠の風の軍団旗","砂漠の風の旗","Banner of Desert Winds",
"アイテム","Yes","砂漠馬","砂漠の馬","Desert Horse",
"アイテム","No","破れた中綿入りの衣","破れた中綿入りの衣","Torn Padded Garments",
"アイテム","No","硬化革の肩甲","硬化革の肩甲","Cured Leather Pauldrons",
"アイテム","No","穴の空いた両手斧","穴の空いた両手斧","Drilled Two Handed Axe",
"アイテム","Yes","競技用の枝編みの盾","競技会用の枝編みの盾","Wicker Square Tournament Shield",
"アイテム","Yes","競技用の矢束","競技用の矢","Tournament Arrows",
"アイテム","Yes","競技用ボルトの束","競技会用ボルト","Tournament Bolts",
"アイテム","Yes","竹のアーシャ斧","竹製のアーシャアックス","Bamboo Handled Ascia Axe",
"アイテム","No","竹の斧","竹の斧","Bamboo Axe",
"アイテム","No","竹柄の斧","竹柄の斧","Bamboo Handled Axe",
"アイテム","No","簡易なカイトシールド","簡易なカイトシールド","Makeshift Kite Shield",
"アイテム","No","簡易なスレッジハンマー","簡易なスレッジハンマー","Makeshift Sledgehammer",
"アイテム","Yes","簡易な騎兵のカイトシールド","簡易な騎兵用カイトシールド","Makeshift Horseman Kite Shield",
"アイテム","No","簡素なカイトシールド","簡素なカイトシールド","Simple Kite Shield",
"アイテム","No","簡素なカフタン","簡素なカフタン","Simple Kaftan",
"アイテム","No","簡素なサーベル ","簡素なサーベル ","Simple Saber ",
"アイテム","No","簡素なシミター","簡素なシミター","Simple Scimitar",
"アイテム","No","簡素なジャベリン","簡素なジャベリン","Simple Javelin",
"アイテム","Yes","簡素なスパルスアクス","簡素なスパルスアックス","Simple Sparth Axe",
"アイテム","No","簡素なパイク","簡素なパイク","Simple Pike",
"アイテム","No","簡素な侵略者の戦斧","簡素な侵略者の戦斧","Simple Raider Battle Axe",
"アイテム","Yes","簡素な大円盾","簡素な円形の大盾","Simple Large Round Shield",
"アイテム","No","簡素な平民の槍","簡素な平民の槍","Simple Commoner Spear",
"アイテム","Yes","簡素な片手半剣","簡素なバスタードソード","Simple Bastard Sword",
"アイテム","Yes","簡素な略奪者の短槍","侵略者の簡素な短槍","Short Simple Raider Spear",
"アイテム","Yes","簡素な短弓","簡素なショートボウ","Simple Short Bow",
"アイテム","No","簡素な短槍","簡素な短槍","Simple Short Spear",
"アイテム","Yes","簡素な軽量級クロスボウ","簡素なライトクロスボウ","Simple Light Crossbow",
"アイテム","No","簡素な農民のローブ","簡素な農民のローブ","Simple Peasant Robe",
"アイテム","No","簡素な革のブーツ","簡素な革のブーツ","Simple Leather Boots",
"アイテム","Yes","簡素な騎兵のカイトシールド","簡素な騎兵用カイトシールド","Simple Horseman Kite Shield",
"アイテム","Yes","粗野な鱗鎧","粗末なスケイルメイル","Rough Scale Mail",
"アイテム","No","紐付きの革のブーツ","紐付きの革のブーツ","Tied Leather Boots",
"アイテム","Yes","紐付きブーツ","ひも付きブーツ","Tied Boots",
"アイテム","Yes","紐付き頭巾入りのセルヴェリエ","コイフ下地のサーブレア","Cervelliere over Laced Coif",
"アイテム","Yes","紐付き頭巾入りの貼り合わせたセルヴェリエ","コイフと円錐型サーブレア","Segmented Cervelliere over Laced Coif",
"アイテム","Yes","細い樋の入ったスパタ","細い溝入りのスパタ","Spatha With Narrow Fuller",
"アイテム","Yes","細い樋入り戦剣","溝入りの細いウォーソード","Fullered Narrow Warsword",
"アイテム","Yes","細い長身槍","先端が細長い槍","Narrow Long Headed Spear",
"アイテム","Yes","細板金の腕甲","板金入りの縞模様腕甲","Plated Striped Vambraces",
"アイテム","No","細身の剣","細身の剣","Narrow Sword",
"アイテム","No","綿のフード","綿のフード","Cotton Hood",
"アイテム","Yes","編まれた肩当て","かぎ編みの肩当て","Woven Shoulder Pad",
"アイテム","Yes","練習用のクロスボウ","練習用クロスボウ","Sparring Crossbow",
"アイテム","Yes","練習用のサクス","練習用スクラマサクス","Sparring Seax",
"アイテム","No","練習用のサーベル","練習用のサーベル","Sparring Saber",
"アイテム","Yes","練習用のシミター","練習用シミター","Sparring Scimitar",
"アイテム","Yes","練習用のジャベリン","練習用ジャベリン","Sparring Javelin",
"アイテム","Yes","練習用のスパタ","練習用スパタ","Sparing Spatha",
"アイテム","Yes","練習用のタージ","練習用タージ","Sparring Targe",
"アイテム","Yes","練習用のフリッサ","練習用フリッサ","Sparring Flyssa",
"アイテム","Yes","練習用の両手剣","練習用のツーハンダー","Sparring Twohander",
"アイテム","No","練習用の両手斧","練習用の両手斧","Sparring Two Handed Axe",
"アイテム","Yes","練習用の円盾","練習用の円形盾","Sparring Round Shield",
"アイテム","No","練習用の刃","練習用の刃","Sparring Blade",
"アイテム","Yes","練習用の刃引きしたジャベリン","練習用のなまくらジャベリン","Sparring Blunt Javelin",
"アイテム","Yes","練習用の幅広剣","練習用ブロードソード","Sparring Broadsword",
"アイテム","No","練習用の投擲ダガー","練習用の投擲ダガー","Sparring Throwing Dagger",
"アイテム","No","練習用の槍","練習用の槍","Sparring Spear",
"アイテム","Yes","練習用の波刃の槍","練習用のギザギザの槍","Sparring Jagged Spear",
"アイテム","No","練習用の竹柄の斧","練習用の竹柄の斧","Sparring Bamboo Handled Axe",
"アイテム","Yes","練習用の鎌形ビル","練習用のナタ鎌","Sparring Billhook",
"アイテム","Yes","練習用の長柄刀","練習用のグレイヴ","Sparring Glaive",
"アイテム","Yes","練習用の馬上槍","練習用ランス","Sparring Lance",
"アイテム","Yes","練習用の騎士剣","練習用の騎士の剣","Sparring Arming Sword",
"アイテム","No","縁のあるケープ","縁のあるケープ","Fringed Cape",
"アイテム","Yes","縁付きのヒーターシールド","くくられたヒーターシールド","Bracketed Heater Shield",
"アイテム","Yes","縛ったクロスボウ","綴じられたクロスボウ","Bound Crossbow",
"アイテム","Yes","羽付きスパンゲンヘルム","羽根付きのスパンゲンヘルム","Feathered Spangenhelm",
"アイテム","No","腰帯付きのカフタン","腰帯付きのカフタン","Kaftan with Waistband",
"アイテム","Yes","自制の隊旗","自制心の記章旗","Standard of Discipline",
"アイテム","No","良質なパイク","良質なパイク","Fine Pike",
"アイテム","Yes","良質な軽量級クロスボウ","良質なライトクロスボウ","Fine Light Crossbow",
"アイテム","Yes","良質鋼のサーベル","良質な鋼のサーベル","Fine Steel Saber",
"アイテム","Yes","良質鋼のスパタ","良質な鋼のスパタ","Fine Steel Spatha",
"アイテム","Yes","良質鋼のパラメーリオン","良質な鋼のパラメリオン","Fine Steel Paramerion",
"アイテム","Yes","良質鋼のメイス","良質な鋼のメイス","Fine Steel Mace",
"アイテム","Yes","良質鋼のメナウリオン","良質な鋼のメナウリオン","Fine Steel Menavlion",
"アイテム","Yes","良質鋼の両手剣","良質な鋼の両手剣","Fine Steel Two Handed Sword",
"アイテム","Yes","良質鋼の小ぶりな手斧","丸い良質な鋼の両刃斧","Round Bitted Fine Steel Hatchet",
"アイテム","Yes","良質鋼の広刃の騎士剣","良質な鋼のブロードソード","Fine Steel Cavalry Broadsword",
"アイテム","Yes","良質鋼の槍","良質な鋼の槍","Fine Steel Spear",
"アイテム","Yes","良質鋼の波刃槍","良質な鋼のギザギザの槍","Jagged Fine Steel Spear",
"アイテム","Yes","良質鋼の細いカスカラ","良質な鋼の細いカスカラ","Narrow Fine Steel Kaskara",
"アイテム","Yes","良質鋼の細い長身槍","良質な鋼の細い剣槍","Thin Fine Steel Hewing Spear",
"アイテム","Yes","良質鋼の葉型槍","良質な鋼のリーフスピア","Fine Steel Leaf Spear",
"アイテム","Yes","良質鋼の長いカスカラ","良質な鋼の長いカスカラ","Fine Steel Long Kaskara",
"アイテム","Yes","良質鋼の長シミター","良質な鋼のロングシミター","Long Fine Steel Scimitar",
"アイテム","Yes","良質鋼の長槍","良質な鋼の長槍","Long Fine Steel Spear",
"アイテム","Yes","良質鋼の長身槍","良質な鋼の剣槍","Fine Steel Hewing Spear",
"アイテム","Yes","草原のリカーブボウ","草原地帯のリカーブボウ","Steppe Recurve Bow",
"アイテム","Yes","草原の円盾","草原地帯の円形の盾","Round Steppe Shield",
"アイテム","Yes","草原の弓","草原地帯の弓","Steppe Bow",
"アイテム","Yes","草原の戦弓","草原地帯の戦弓","Steppe War Bow",
"アイテム","Yes","草原の毛皮の馬具","草原地帯の毛皮の引き具","Steppe Fur Harness",
"アイテム","Yes","草原の矢の大束","草原地帯の矢の束","Stacked Steppe Arrows",
"アイテム","Yes","草原の矢の束","草原の矢","Steppe Arrows",
"アイテム","Yes","草原の軽メイス","草原地帯の軽メイス","Steppe Light Mace",
"アイテム","Yes","草原の部族の盾","部族風の草原地帯の盾","Tribal Steppe Shield",
"アイテム","Yes","草原の重りのついた槍","重りのついた草原地帯の槍","Weighted Steppe Spear",
